x,f(x)
2847,1.292607247749580
2848,1.292506700315298
2849,1.292406057082487
2850,1.292305317877994
2851,1.292204482528206
2852,1.292103550859050
2853,1.292002522695990
2854,1.291901397864025
2855,1.291800176187689
2856,1.291698857491046
2857,1.291597441597692
2858,1.291495928330753
2859,1.291394317512881
2860,1.291292608966254
2861,1.291190802512574
2862,1.291088897973066
2863,1.290986895168473
2864,1.290884793919060
2865,1.290782594044609
2866,1.290680295364415
2867,1.290577897697289
2868,1.290475400861554
2869,1.290372804675042
2870,1.290270108955095
2871,1.290167313518560
2872,1.290064418181791
2873,1.289961422760645
2874,1.289858327070480
2875,1.289755130926154
2876,1.289651834142023
2877,1.289548436531939
2878,1.289444937909249
2879,1.289341338086791
2880,1.289237636876896
2881,1.289133834091382
2882,1.289029929541555
2883,1.288925923038208
2884,1.288821814391613
2885,1.288717603411529
2886,1.288613289907189
2887,1.288508873687308
2888,1.288404354560076
2889,1.288299732333156
2890,1.288195006813684
2891,1.288090177808265
2892,1.287985245122975
2893,1.287880208563353
2894,1.287775067934404
2895,1.287669823040597
2896,1.287564473685859
2897,1.287459019673577
2898,1.287353460806594
2899,1.287247796887208
2900,1.287142027717170
2901,1.287036153097680
2902,1.286930172829388
2903,1.286824086712391
2904,1.286717894546229
2905,1.286611596129887
2906,1.286505191261787
2907,1.286398679739793
2908,1.286292061361203
2909,1.286185335922751
2910,1.286078503220601
2911,1.285971563050350
2912,1.285864515207021
2913,1.285757359485063
2914,1.285650095678350
2915,1.285542723580176
2916,1.285435242983257
2917,1.285327653679724
2918,1.285219955461125
2919,1.285112148118419
2920,1.285004231441978
2921,1.284896205221582
2922,1.284788069246416
2923,1.284679823305072
2924,1.284571467185543
2925,1.284463000675221
2926,1.284354423560895
2927,1.284245735628752
2928,1.284136936664370
2929,1.284028026452719
2930,1.283919004778156
2931,1.283809871424426
2932,1.283700626174657
2933,1.283591268811358
2934,1.283481799116419
2935,1.283372216871105
2936,1.283262521856058
2937,1.283152713851291
2938,1.283042792636185
2939,1.282932757989492
2940,1.282822609689327
2941,1.282712347513168
2942,1.282601971237854
2943,1.282491480639580
2944,1.282380875493899
2945,1.282270155575717
2946,1.282159320659287
2947,1.282048370518213
2948,1.281937304925445
2949,1.281826123653275
2950,1.281714826473336
2951,1.281603413156597
2952,1.281491883473366
2953,1.281380237193282
2954,1.281268474085315
2955,1.281156593917761
2956,1.281044596458246
2957,1.280932481473713
2958,1.280820248730429
2959,1.280707897993977
2960,1.280595429029256
2961,1.280482841600475
2962,1.280370135471155
2963,1.280257310404122
2964,1.280144366161508
2965,1.280031302504746
2966,1.279918119194566
2967,1.279804815990996
2968,1.279691392653358
2969,1.279577848940263
2970,1.279464184609611
2971,1.279350399418585
2972,1.279236493123654
2973,1.279122465480564
2974,1.279008316244337
2975,1.278894045169271
2976,1.278779652008935
2977,1.278665136516165
2978,1.278550498443062
2979,1.278435737540991
2980,1.278320853560576
2981,1.278205846251697
2982,1.278090715363489
2983,1.277975460644336
2984,1.277860081841872
2985,1.277744578702974
2986,1.277628950973762
2987,1.277513198399596
2988,1.277397320725068
2989,1.277281317694008
2990,1.277165189049472
2991,1.277048934533745
2992,1.276932553888335
2993,1.276816046853970
2994,1.276699413170596
2995,1.276582652577375
2996,1.276465764812677
2997,1.276348749614083
2998,1.276231606718379
2999,1.276114335861551
3000,1.275996936778784
3001,1.275879409204461
3002,1.275761752872153
3003,1.275643967514624
3004,1.275526052863821
3005,1.275408008650875
3006,1.275289834606095
3007,1.275171530458968
3008,1.275053095938150
3009,1.274934530771469
3010,1.274815834685918
3011,1.274697007407653
3012,1.274578048661988
3013,1.274458958173394
3014,1.274339735665494
3015,1.274220380861058
3016,1.274100893482004
3017,1.273981273249389
3018,1.273861519883412
3019,1.273741633103405
3020,1.273621612627830
3021,1.273501458174279
3022,1.273381169459468
3023,1.273260746199232
3024,1.273140188108525
3025,1.273019494901414
3026,1.272898666291074
3027,1.272777701989790
3028,1.272656601708946
3029,1.272535365159026
3030,1.272413992049610
3031,1.272292482089368
3032,1.272170834986057
3033,1.272049050446521
3034,1.271927128176682
3035,1.271805067881537
3036,1.271682869265158
3037,1.271560532030685
3038,1.271438055880320
3039,1.271315440515331
3040,1.271192685636037
3041,1.271069790941815
3042,1.270946756131089
3043,1.270823580901328
3044,1.270700264949042
3045,1.270576807969779
3046,1.270453209658119
3047,1.270329469707671
3048,1.270205587811072
3049,1.270081563659975
3050,1.269957396945054
3051,1.269833087355992
3052,1.269708634581484
3053,1.269584038309227
3054,1.269459298225920
3055,1.269334414017254
3056,1.269209385367917
3057,1.269084211961580
3058,1.268958893480899
3059,1.268833429607509
3060,1.268707820022020
3061,1.268582064404009
3062,1.268456162432022
3063,1.268330113783565
3064,1.268203918135101
3065,1.268077575162046
3066,1.267951084538762
3067,1.267824445938558
3068,1.267697659033678
3069,1.267570723495302
3070,1.267443638993543
3071,1.267316405197433
3072,1.267189021774930
3073,1.267061488392905
3074,1.266933804717142
3075,1.266805970412331
3076,1.266677985142064
3077,1.266549848568829
3078,1.266421560354008
3079,1.266293120157871
3080,1.266164527639569
3081,1.266035782457132
3082,1.265906884267463
3083,1.265777832726334
3084,1.265648627488378
3085,1.265519268207089
3086,1.265389754534812
3087,1.265260086122743
3088,1.265130262620918
3089,1.265000283678215
3090,1.264870148942341
3091,1.264739858059835
3092,1.264609410676057
3093,1.264478806435185
3094,1.264348044980209
3095,1.264217125952928
3096,1.264086048993940
3097,1.263954813742644
3098,1.263823419837226
3099,1.263691866914663
3100,1.263560154610708
3101,1.263428282559893
3102,1.263296250395517
3103,1.263164057749647
3104,1.263031704253107
3105,1.262899189535472
3106,1.262766513225071
3107,1.262633674948969
3108,1.262500674332972
3109,1.262367511001616
3110,1.262234184578161
3111,1.262100694684590
3112,1.261967040941596
3113,1.261833222968583
3114,1.261699240383656
3115,1.261565092803618
3116,1.261430779843962
3117,1.261296301118865
3118,1.261161656241185
3119,1.261026844822450
3120,1.260891866472858
3121,1.260756720801266
3122,1.260621407415186
3123,1.260485925920780
3124,1.260350275922852
3125,1.260214457024841
3126,1.260078468828818
3127,1.259942310935478
3128,1.259805982944132
3129,1.259669484452706
3130,1.259532815057726
3131,1.259395974354322
3132,1.259258961936212
3133,1.259121777395703
3134,1.258984420323679
3135,1.258846890309598
3136,1.258709186941484
3137,1.258571309805922
3138,1.258433258488047
3139,1.258295032571544
3140,1.258156631638634
3141,1.258018055270073
3142,1.257879303045144
3143,1.257740374541647
3144,1.257601269335895
3145,1.257461987002708
3146,1.257322527115403
3147,1.257182889245789
3148,1.257043072964159
3149,1.256903077839284
3150,1.256762903438406
3151,1.256622549327228
3152,1.256482015069912
3153,1.256341300229066
3154,1.256200404365740
3155,1.256059327039420
3156,1.255918067808018
3157,1.255776626227863
3158,1.255635001853698
3159,1.255493194238672
3160,1.255351202934327
3161,1.255209027490598
3162,1.255066667455798
3163,1.254924122376619
3164,1.254781391798114
3165,1.254638475263698
3166,1.254495372315135
3167,1.254352082492533
3168,1.254208605334334
3169,1.254064940377307
3170,1.253921087156542
3171,1.253777045205438
3172,1.253632814055696
3173,1.253488393237315
3174,1.253343782278578
3175,1.253198980706046
3176,1.253053988044553
3177,1.252908803817191
3178,1.252763427545309
3179,1.252617858748497
3180,1.252472096944585
3181,1.252326141649629
3182,1.252179992377904
3183,1.252033648641897
3184,1.251887109952297
3185,1.251740375817984
3186,1.251593445746024
3187,1.251446319241660
3188,1.251298995808300
3189,1.251151474947509
3190,1.251003756159002
3191,1.250855838940634
3192,1.250707722788389
3193,1.250559407196373
3194,1.250410891656806
3195,1.250262175660008
3196,1.250113258694394
3197,1.249964140246462
3198,1.249814819800787
3199,1.249665296840006
3200,1.249515570844814
3201,1.249365641293952
3202,1.249215507664194
3203,1.249065169430345
3204,1.248914626065222
3205,1.248763877039653
3206,1.248612921822461
3207,1.248461759880454
3208,1.248310390678421
3209,1.248158813679114
3210,1.248007028343243
3211,1.247855034129464
3212,1.247702830494369
3213,1.247550416892476
3214,1.247397792776217
3215,1.247244957595929
3216,1.247091910799844
3217,1.246938651834076
3218,1.246785180142614
3219,1.246631495167305
3220,1.246477596347852
3221,1.246323483121793
3222,1.246169154924499
3223,1.246014611189159
3224,1.245859851346766
3225,1.245704874826113
3226,1.245549681053773
3227,1.245394269454098
3228,1.245238639449196
3229,1.245082790458929
3230,1.244926721900897
3231,1.244770433190427
3232,1.244613923740562
3233,1.244457192962049
3234,1.244300240263327
3235,1.244143065050513
3236,1.243985666727394
3237,1.243828044695413
3238,1.243670198353656
3239,1.243512127098842
3240,1.243353830325308
3241,1.243195307424997
3242,1.243036557787449
3243,1.242877580799784
3244,1.242718375846693
3245,1.242558942310420
3246,1.242399279570757
3247,1.242239387005025
3248,1.242079263988062
3249,1.241918909892212
3250,1.241758324087312
3251,1.241597505940675
3252,1.241436454817081
3253,1.241275170078761
3254,1.241113651085385
3255,1.240951897194047
3256,1.240789907759254
3257,1.240627682132908
3258,1.240465219664297
3259,1.240302519700077
3260,1.240139581584259
3261,1.239976404658198
3262,1.239812988260575
3263,1.239649331727384
3264,1.239485434391918
3265,1.239321295584754
3266,1.239156914633738
3267,1.238992290863973
3268,1.238827423597798
3269,1.238662312154783
3270,1.238496955851703
3271,1.238331354002532
3272,1.238165505918421
3273,1.237999410907688
3274,1.237833068275800
3275,1.237666477325357
3276,1.237499637356078
3277,1.237332547664784
3278,1.237165207545383
3279,1.236997616288855
3280,1.236829773183233
3281,1.236661677513591
3282,1.236493328562022
3283,1.236324725607629
3284,1.236155867926503
3285,1.235986754791707
3286,1.235817385473263
3287,1.235647759238130
3288,1.235477875350192
3289,1.235307733070237
3290,1.235137331655942
3291,1.234966670361857
3292,1.234795748439383
3293,1.234624565136760
3294,1.234453119699044
3295,1.234281411368096
3296,1.234109439382556
3297,1.233937202977832
3298,1.233764701386078
3299,1.233591933836177
3300,1.233418899553723
3301,1.233245597761001
3302,1.233072027676968
3303,1.232898188517240
3304,1.232724079494065
3305,1.232549699816308
3306,1.232375048689433
3307,1.232200125315480
3308,1.232024928893051
3309,1.231849458617285
3310,1.231673713679840
3311,1.231497693268875
3312,1.231321396569028
3313,1.231144822761398
3314,1.230967971023522
3315,1.230790840529355
3316,1.230613430449253
3317,1.230435739949947
3318,1.230257768194527
3319,1.230079514342417
3320,1.229900977549357
3321,1.229722156967380
3322,1.229543051744791
3323,1.229363661026144
3324,1.229183983952224
3325,1.229004019660021
3326,1.228823767282709
3327,1.228643225949627
3328,1.228462394786250
3329,1.228281272914174
3330,1.228099859451089
3331,1.227918153510754
3332,1.227736154202979
3333,1.227553860633601
3334,1.227371271904455
3335,1.227188387113359
3336,1.227005205354082
3337,1.226821725716326
3338,1.226637947285699
3339,1.226453869143693
3340,1.226269490367656
3341,1.226084810030771
3342,1.225899827202029
3343,1.225714540946205
3344,1.225528950323833
3345,1.225343054391178
3346,1.225156852200216
3347,1.224970342798603
3348,1.224783525229650
3349,1.224596398532300
3350,1.224408961741099
3351,1.224221213886168
3352,1.224033153993181
3353,1.223844781083335
3354,1.223656094173322
3355,1.223467092275304
3356,1.223277774396883
3357,1.223088139541077
3358,1.222898186706289
3359,1.222707914886279
3360,1.222517323070136
3361,1.222326410242251
3362,1.222135175382287
3363,1.221943617465148
3364,1.221751735460954
3365,1.221559528335008
3366,1.221366995047767
3367,1.221174134554813
3368,1.220980945806824
3369,1.220787427749541
3370,1.220593579323738
3371,1.220399399465191
3372,1.220204887104651
3373,1.220010041167805
3374,1.219814860575252
3375,1.219619344242466
3376,1.219423491079767
3377,1.219227299992287
3378,1.219030769879938
3379,1.218833899637379
3380,1.218636688153985
3381,1.218439134313809
3382,1.218241236995552
3383,1.218042995072531
3384,1.217844407412639
3385,1.217645472878316
3386,1.217446190326511
3387,1.217246558608649
3388,1.217046576570596
3389,1.216846243052621
3390,1.216645556889363
3391,1.216444516909794
3392,1.216243121937181
3393,1.216041370789054
3394,1.215839262277163
3395,1.215636795207446
3396,1.215433968379988
3397,1.215230780588985
3398,1.215027230622707
3399,1.214823317263455
3400,1.214619039287526
3401,1.214414395465177
3402,1.214209384560578
3403,1.214004005331777
3404,1.213798256530661
3405,1.213592136902911
3406,1.213385645187969
3407,1.213178780118987
3408,1.212971540422795
3409,1.212763924819855
3410,1.212555932024218
3411,1.212347560743484
3412,1.212138809678758
3413,1.211929677524610
3414,1.211720162969025
3415,1.211510264693367
3416,1.211299981372329
3417,1.211089311673893
3418,1.210878254259280
3419,1.210666807782912
3420,1.210454970892358
3421,1.210242742228296
3422,1.210030120424460
3423,1.209817104107599
3424,1.209603691897425
3425,1.209389882406570
3426,1.209175674240532
3427,1.208961065997635
3428,1.208746056268973
3429,1.208530643638365
3430,1.208314826682303
3431,1.208098603969904
3432,1.207881974062858
3433,1.207664935515380
3434,1.207447486874155
3435,1.207229626678288
3436,1.207011353459252
3437,1.206792665740839
3438,1.206573562039097
3439,1.206354040862289
3440,1.206134100710831
3441,1.205913740077238
3442,1.205692957446073
3443,1.205471751293889
3444,1.205250120089173
3445,1.205028062292293
3446,1.204805576355435
3447,1.204582660722553
3448,1.204359313829305
3449,1.204135534102999
3450,1.203911319962533
3451,1.203686669818334
3452,1.203461582072301
3453,1.203236055117742
3454,1.203010087339316
3455,1.202783677112968
3456,1.202556822805871
3457,1.202329522776361
3458,1.202101775373875
3459,1.201873578938887
3460,1.201644931802842
3461,1.201415832288096
3462,1.201186278707846
3463,1.200956269366067
3464,1.200725802557444
3465,1.200494876567306
3466,1.200263489671557
3467,1.200031640136610
3468,1.199799326219314
3469,1.199566546166890
3470,1.199333298216857
3471,1.199099580596962
3472,1.198865391525108
3473,1.198630729209285
3474,1.198395591847493
3475,1.198159977627672
3476,1.197923884727626
3477,1.197687311314950
3478,1.197450255546952
3479,1.197212715570580
3480,1.196974689522342
3481,1.196736175528232
3482,1.196497171703649
3483,1.196257676153319
3484,1.196017686971215
3485,1.195777202240478
3486,1.195536220033335
3487,1.195294738411015
3488,1.195052755423670
3489,1.194810269110289
3490,1.194567277498615
3491,1.194323778605059
3492,1.194079770434617
3493,1.193835250980778
3494,1.193590218225441
3495,1.193344670138826
3496,1.193098604679384
3497,1.192852019793707
3498,1.192604913416439
3499,1.192357283470182
3500,1.192109127865405
3501,1.191860444500349
3502,1.191611231260935
3503,1.191361486020667
3504,1.191111206640538
3505,1.190860390968929
3506,1.190609036841515
3507,1.190357142081164
3508,1.190104704497839
3509,1.189851721888495
3510,1.189598192036977
3511,1.189344112713920
3512,1.189089481676642
3513,1.188834296669042
3514,1.188578555421492
3515,1.188322255650731
3516,1.188065395059757
3517,1.187807971337718
3518,1.187549982159802
3519,1.187291425187126
3520,1.187032298066623
3521,1.186772598430930
3522,1.186512323898271
3523,1.186251472072344
3524,1.185990040542206
3525,1.185728026882147
3526,1.185465428651581
3527,1.185202243394918
3528,1.184938468641447
3529,1.184674101905210
3530,1.184409140684882
3531,1.184143582463642
3532,1.183877424709048
3533,1.183610664872909
3534,1.183343300391157
3535,1.183075328683715
3536,1.182806747154365
3537,1.182537553190619
3538,1.182267744163578
3539,1.181997317427802
3540,1.181726270321170
3541,1.181454600164741
3542,1.181182304262614
3543,1.180909379901791
3544,1.180635824352027
3545,1.180361634865690
3546,1.180086808677613
3547,1.179811343004950
3548,1.179535235047022
3549,1.179258481985170
3550,1.178981080982602
3551,1.178703029184237
3552,1.178424323716555
3553,1.178144961687435
3554,1.177864940185997
3555,1.177584256282444
3556,1.177302907027899
3557,1.177020889454239
3558,1.176738200573934
3559,1.176454837379874
3560,1.176170796845205
3561,1.175886075923157
3562,1.175600671546867
3563,1.175314580629212
3564,1.175027800062626
3565,1.174740326718923
3566,1.174452157449120
3567,1.174163289083251
3568,1.173873718430186
3569,1.173583442277440
3570,1.173292457390990
3571,1.173000760515082
3572,1.172708348372037
3573,1.172415217662062
3574,1.172121365063046
3575,1.171826787230366
3576,1.171531480796685
3577,1.171235442371749
3578,1.170938668542181
3579,1.170641155871269
3580,1.170342900898767
3581,1.170043900140668
3582,1.169744150089001
3583,1.169443647211608
3584,1.169142387951925
3585,1.168840368728761
3586,1.168537585936070
3587,1.168234035942728
3588,1.167929715092302
3589,1.167624619702816
3590,1.167318746066514
3591,1.167012090449628
3592,1.166704649092133
3593,1.166396418207505
3594,1.166087393982474
3595,1.165777572576776
3596,1.165466950122902
3597,1.165155522725840
3598,1.164843286462823
3599,1.164530237383060
3600,1.164216371507481
3601,1.163901684828465
3602,1.163586173309569
3603,1.163269832885260
3604,1.162952659460635
3605,1.162634648911142
3606,1.162315797082295
3607,1.161996099789394
3608,1.161675552817228
3609,1.161354151919787
3610,1.161031892819962
3611,1.160708771209249
3612,1.160384782747440
3613,1.160059923062319
3614,1.159734187749352
3615,1.159407572371369
3616,1.159080072458246
3617,1.158751683506583
3618,1.158422400979380
3619,1.158092220305703
3620,1.157761136880350
3621,1.157429146063515
3622,1.157096243180441
3623,1.156762423521080
3624,1.156427682339733
3625,1.156092014854702
3626,1.155755416247926
3627,1.155417881664618
3628,1.155079406212895
3629,1.154739984963405
3630,1.154399612948952
3631,1.154058285164105
3632,1.153715996564820
3633,1.153372742068041
3634,1.153028516551302
3635,1.152683314852330
3636,1.152337131768632
3637,1.151989962057082
3638,1.151641800433509
3639,1.151292641572264
3640,1.150942480105800
3641,1.150591310624232
3642,1.150239127674899
3643,1.149885925761918
3644,1.149531699345731
3645,1.149176442842651
3646,1.148820150624396
3647,1.148462817017619
3648,1.148104436303436
3649,1.147745002716941
3650,1.147384510446718
3651,1.147022953634351
3652,1.146660326373915
3653,1.146296622711478
3654,1.145931836644577
3655,1.145565962121706
3656,1.145198993041779
3657,1.144830923253601
3658,1.144461746555325
3659,1.144091456693900
3660,1.143720047364513
3661,1.143347512210029
3662,1.142973844820415
3663,1.142599038732161
3664,1.142223087427693
3665,1.141845984334774
3666,1.141467722825904
3667,1.141088296217705
3668,1.140707697770301
3669,1.140325920686688
3670,1.139942958112095
3671,1.139558803133342
3672,1.139173448778177
3673,1.138786888014615
3674,1.138399113750263
3675,1.138010118831638
3676,1.137619896043468
3677,1.137228438107994
3678,1.136835737684257
3679,1.136441787367370
3680,1.136046579687788
3681,1.135650107110564
3682,1.135252362034592
3683,1.134853336791847
3684,1.134453023646600
3685,1.134051414794636
3686,1.133648502362458
3687,1.133244278406466
3688,1.132838734912147
3689,1.132431863793231
3690,1.132023656890848
3691,1.131614105972672
3692,1.131203202732043
3693,1.130790938787089
3694,1.130377305679823
3695,1.129962294875238
3696,1.129545897760377
3697,1.129128105643399
3698,1.128708909752623
3699,1.128288301235566
3700,1.127866271157960
3701,1.127442810502756
3702,1.127017910169113
3703,1.126591560971373
3704,1.126163753638018
3705,1.125734478810614
3706,1.125303727042738
3707,1.124871488798883
3708,1.124437754453356
3709,1.124002514289153
3710,1.123565758496816
3711,1.123127477173273
3712,1.122687660320665
3713,1.122246297845146
3714,1.121803379555670
3715,1.121358895162759
3716,1.120912834277249
3717,1.120465186409015
3718,1.120015940965684
3719,1.119565087251314
3720,1.119112614465067
3721,1.118658511699850
3722,1.118202767940933
3723,1.117745372064559
3724,1.117286312836514
3725,1.116825578910684
3726,1.116363158827587
3727,1.115899041012880
3728,1.115433213775840
3729,1.114965665307826
3730,1.114496383680706
3731,1.114025356845270
3732,1.113552572629604
3733,1.113078018737450
3734,1.112601682746524
3735,1.112123552106823
3736,1.111643614138887
3737,1.111161856032045
3738,1.110678264842619
3739,1.110192827492112
3740,1.109705530765352
3741,1.109216361308611
3742,1.108725305627692
3743,1.108232350085980
3744,1.107737480902464
3745,1.107240684149718
3746,1.106741945751855
3747,1.106241251482439
3748,1.105738586962365
3749,1.105233937657698
3750,1.104727288877477
3751,1.104218625771481
3752,1.103707933327950
3753,1.103195196371273
3754,1.102680399559630
3755,1.102163527382592
3756,1.101644564158681
3757,1.101123494032882
3758,1.100600300974114
3759,1.100074968772654
3760,1.099547481037512
3761,1.099017821193759
3762,1.098485972479810
3763,1.097951917944652
3764,1.097415640445022
3765,1.096877122642536
3766,1.096336347000761
3767,1.095793295782234
3768,1.095247951045424
3769,1.094700294641639
3770,1.094150308211876
3771,1.093597973183605
3772,1.093043270767500
3773,1.092486181954103
3774,1.091926687510422
3775,1.091364767976473
3776,1.090800403661746
3777,1.090233574641606
3778,1.089664260753625
3779,1.089092441593843
3780,1.088518096512953
3781,1.087941204612417
3782,1.087361744740496
3783,1.086779695488214
3784,1.086195035185228
3785,1.085607741895630
3786,1.085017793413653
3787,1.084425167259299
3788,1.083829840673875
3789,1.083231790615438
3790,1.082630993754154
3791,1.082027426467551
3792,1.081421064835687
3793,1.080811884636212
3794,1.080199861339328
3795,1.079584970102649
3796,1.078967185765949
3797,1.078346482845802
3798,1.077722835530114
3799,1.077096217672537
3800,1.076466602786759
3801,1.075833964040684
3802,1.075198274250481
3803,1.074559505874508
3804,1.073917631007103
3805,1.073272621372246
3806,1.072624448317081
3807,1.071973082805293
3808,1.071318495410354
3809,1.070660656308600
3810,1.069999535272178
3811,1.069335101661821
3812,1.068667324419469
3813,1.067996172060727
3814,1.067321612667151
3815,1.066643613878360
3816,1.065962142883973
3817,1.065277166415365
3818,1.064588650737226
3819,1.063896561638937
3820,1.063200864425745
3821,1.062501523909730
3822,1.061798504400567
3823,1.061091769696074
3824,1.060381283072537
3825,1.059667007274803
3826,1.058948904506151
3827,1.058226936417910
3828,1.057501064098840
3829,1.056771248064254
3830,1.056037448244877
3831,1.055299623975441
3832,1.054557733983001
3833,1.053811736374968
3834,1.053061588626842
3835,1.052307247569656
3836,1.051548669377098
3837,1.050785809552319
3838,1.050018622914413
3839,1.049247063584553
3840,1.048471084971785
3841,1.047690639758456
3842,1.046905679885274
3843,1.046116156535989
3844,1.045322020121675
3845,1.044523220264612
3846,1.043719705781747
3847,1.042911424667725
3848,1.042098324077475
3849,1.041280350308338
3850,1.040457448781722
3851,1.039629564024271
3852,1.038796639648528
3853,1.037958618333081
3854,1.037115441802171
3855,1.036267050804748
3856,1.035413385092955
3857,1.034554383400024
3858,1.033689983417559
3859,1.032820121772191
3860,1.031944734001587
3861,1.031063754529777
3862,1.030177116641799
3863,1.029284752457615
3864,1.028386592905293
3865,1.027482567693413
3866,1.026572605282687
3867,1.025656632856757
3868,1.024734576292135
3869,1.023806360127273
3870,1.022871907530721
3871,1.021931140268336
3872,1.020983978669527
3873,1.020030341592481
3874,1.019070146388341
3875,1.018103308864311
3876,1.017129743245627
3877,1.016149362136363
3878,1.015162076479042
3879,1.014167795512977
3880,1.013166426731334
3881,1.012157875836830
3882,1.011142046696046
3883,1.010118841292286
3884,1.009088159676930
3885,1.008049899919224
3886,1.007003958054454
3887,1.005950228030422
3888,1.004888601652182
3889,1.003818968524953
3890,1.002741215995134
3891,1.001655229089365
3892,1.000560890451530
3893,0.999458080277637
3894,0.998346676248491
3895,0.997226553460050
3896,0.996097584351396
3897,0.994959638630200
3898,0.993812583195589
3899,0.992656282058305
3900,0.991490596258037
3901,0.990315383777812
3902,0.989130499455316
3903,0.987935794891015
3904,0.986731118352934
3905,0.985516314677959
3906,0.984291225169487
3907,0.983055687491295
3908,0.981809535557427
3909,0.980552599417947
3910,0.979284705140353
3911,0.978005674686463
3912,0.976715325784568
3913,0.975413471796628
3914,0.974099921580281
3915,0.972774479345432
3916,0.971436944505146
3917,0.970087111520597
3918,0.968724769739778
3919,0.967349703229663
3920,0.965961690601522
3921,0.964560504829031
3922,0.963145913058843
3923,0.961717676413226
3924,0.960275549784381
3925,0.958819281620019
3926,0.957348613699743
3927,0.955863280901770
3928,0.954363010959493
3929,0.952847524207342
3930,0.951316533315394
3931,0.949769743012120
3932,0.948206849794641
3933,0.946627541625823
3934,0.945031497617476
3935,0.943418387698908
3936,0.941787872270016
3937,0.940139601838045
3938,0.938473216637098
3939,0.936788346229407
3940,0.935084609087320
3941,0.933361612154881
3942,0.931618950387812
3943,0.929856206270610
3944,0.928072949309402
3945,0.926268735499084
3946,0.924443106763195
3947,0.922595590364830
3948,0.920725698286808
3949,0.918832926579157
3950,0.916916754671854
3951,0.914976644650592
3952,0.913012040493175
3953,0.911022367263987
3954,0.909007030263753
3955,0.906965414131607
3956,0.904896881896262
3957,0.902800773972805
3958,0.900676407101371
3959,0.898523073223636
3960,0.896340038292770
3961,0.894126541012081
3962,0.891881791497227
3963,0.889604969856416
3964,0.887295224682538
3965,0.884951671450665
3966,0.882573390813752
3967,0.880159426788772
3968,0.877708784824777
3969,0.875220429743656
3970,0.872693283543450
3971,0.870126223053210
3972,0.867518077427267
3973,0.864867625465689
3974,0.862173592746372
3975,0.859434648552808
3976,0.856649402579965
3977,0.853816401398957
3978,0.850934124659177
3979,0.848000981004390
3980,0.845015303676751
3981,0.841975345779977
3982,0.838879275169748
3983,0.835725168935898
3984,0.832511007436993
3985,0.829234667843410
3986,0.825893917139961
3987,0.822486404533341
3988,0.819009653203183
3989,0.815461051328029
3990,0.811837842309082
3991,0.808137114104891
3992,0.804355787579033
3993,0.800490603750100
3994,0.796538109818640
3995,0.792494643828761
3996,0.788356317802540
3997,0.784118999162655
3998,0.779778290232272
3999,0.775329505570370
4000,0.770767646864717
4001,0.766087375062342
4002,0.761282979367658
4003,0.756348342679504
4004,0.751276902968749
4005,0.746061610015139
4006,0.740694876823083
4007,0.735168524917325
4008,0.729473722576539
4009,0.723600914890017
4010,0.717539744312631
4011,0.711278960136908
4012,0.704806314986548
4013,0.698108446047752
4014,0.691170738273445
4015,0.683977166194922
4016,0.676510110221243
4017,0.668750142353228
4018,0.660675775025016
4019,0.652263165228895
4020,0.643485764065517
4021,0.634313899235358
4022,0.624714274530795
4023,0.614649365794059
4024,0.604076686635905
4025,0.592947888828011
4026,0.581207650756933
4027,0.568792291269888
4028,0.555628023548705
4029,0.541628731073183
4030,0.526693100177611
4031,0.510700872973641
4032,0.493507877051555
4033,0.474939321703601
4034,0.454780585146038
4035,0.432764283136780
4036,0.408551676631682
4037,0.381705195078886
4038,0.351646521495796
4039,0.317590248579157
4040,0.278434211972445
4041,0.232568610782322
4042,0.177522441012597
4043,0.109256635605809
4044,0.020609078133731
4045,-0.102574674907462
4046,-0.292797992508401
4047,-0.642996536939210
4048,-1.519092430804621
4049,-3.096692923847695
4050,-3.096692923847695
4051,-3.096692923847695
4052,-3.096692923847695
4053,-4.193573263311611
4054,-4.193573263311611
4055,-4.655076737029998
4056,-5.174228234858811
4057,-5.818037903798268
4058,-6.442721665656033
4059,-6.442721665656033
4060,-6.791442462427783
4061,-7.095140992011476
4062,-7.446821801796446
4063,-7.838419845713582
4064,-8.122699779997385
4065,-8.122699779997385
4066,-8.344547190068338
4067,-8.510672072219894
4068,-8.683778043948525
4069,-8.873241126605061
4070,-9.082397661947152
4071,-9.315837222136871
4072,-9.579977417536462
4073,-9.884168446220871
4074,-10.242773135920475
4075,-10.679138725469249
4076,-11.225509202500072
4077,-11.594974118682469
4078,-11.594974118682469
4079,-11.980819207459378
4080,-12.191272111956881
4081,-12.423391745213076
4082,-12.660236613242335
4083,-12.879197057793624
4084,-13.078523673932059
4085,-13.237296814314229
4086,-13.360138629515376
4087,-13.480067386172284
4088,-13.607712977792236
4089,-13.744062855967009
4090,-13.890391201877341
4091,-14.048274829425637
4092,-14.219696632577211
4093,-14.407198210249566
4094,-14.614111723786332
4095,-14.844926099764127
4096,-15.105893382065549
4097,-15.406093149068075
4098,-15.759445401228483
4099,-16.188910724301952
4100,-16.736544090765033
4101,-17.493132019235738
4102,-18.724487982183106
4103,-21.405126562220012
4104,-21.405126562220012
4105,-21.405126562220012
4106,-22.625252845929083
4107,-23.235543434850563
4108,-23.235543434850563
4109,-23.637379434165496
4110,-23.974411737991542
4111,-24.379865641665820
